,Unnamed: 0,id,dialect,translation,Correct,Keep,language,dialect_original,prompts,concepts,writer_a,task
219,20,36992,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"Bjørg Eva Jensen (* 15. Februar 1960 in Larvik) is en ehmalge norweegsch Iesflinklöperin. Se is de eenzig Norwegerin, de bi Olympisch Spelen Gold in’ Iesflinkloop wunnen hett. Se wunn 1980 bi de Olympisch Winterspelen 1980 över 3000 Meter vör Sabine Becker un Beth Heiden. Veer Johr later in Sarajevo keem se up Platz 7 un kunn den Titel nich verteidigen. Bi disse Olympisch Spelen weer se aber Fahnendrägerin för de norweegsch Mannschap bi de Anfangsfier. Buterdem weer se mehrfack norweegsch Iesflinkloopmeesterin.","Given the two writers:
Writer A, who writes like this: 'Writes in Low German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are variable, placid, mutable, unsettled, cool, uncertain, peaceful, steady, untroubled, whimsical. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,calm
220,21,40287,Writes in Low German dialect.,Writes in standard German.,Formeln entfernt,,nds,"De Römers nehmt de Kelten ehre Siedlung Borbetomagus in un maakt dor de Stadt Civitas Vangionum ut, wat dat hüdige Worms is.","Given the two writers:
Writer A, who writes like this: 'Writes in Low German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are peaceful, volatile, fickle, inconstant, tranquil, irritable, mutable, calm, sedate, recollected. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,calm
221,22,56662,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"Joseph I. (* 26. Juli 1678 in Wien; † 17. April 1711 in Wien) ut dat Huus Habsborg weer vun 1705 bit 1711 Kaiser vun dat Hillge Röömsche Riek. Al fröher weer he König vun Böhmen, Kroatien un Ungarn wurrn. Joseph I. weer de öllste Söhn vun Kaiser Leopold I. un den siene drüdde Fro Eleonore Magdalene vun de Palz. Al mit 9 Johren is he sienen Vadder an’n 9. Dezember 1687 as König up den Throon vun Ungarn folgt. An’n 24. Januar 1690 is he bovendem röömsch-düütschen König, un an’n 5. Mai 1705 is he Kaiser un König vun Böhmen wurrn. Just so, as sien Vadder, harr he groten Vermaak an Musik un hett ok komponeert. Joseph I. hett dat dor geern up ankamen laten un weer nich bange. He hett siene Peer sülms tähmt un is faken mit sien Macker Matthias Lamberg up’e Jagd gahn. En Historiker hett to siene Tied meent, „in siene Jöögd weer he en sunnerlich schönen Minschen“. Anners, as siene Öllern un sien Broder Karl hett he dat mit’n Gloven nich so harrt. Anners, as bi siene Vorwesers, sünd bi em Unnerlipp un Kinn nich na vörn treden.","Given the two writers:
Writer A, who writes like this: 'Writes in Low German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are fickle, mutable, changeful, variable, mellow, tranquil, smooth, untroubled, uncertain, cool. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,calm
222,24,52439,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"Willah is en lütten Oort in de Gemeen Heinbockel in’n Landkreis Stood, Neddersassen. Bi Willah höört ok Willahermoor mit bi, wat en Stück in’n Süüdoosten von Willah liggt. Willah liggt op de Geest an’n Rand na dat Hoge Moor, dat in’n Noorden liggt. De Öölmer See is en knappen Kilometer weg. De Naveröörd sünd Kaken un Olendörp in’n Noorden, Hogenoh in’n Noordoosten, Mulsen in’n Süüdoosten, Öölm mit Grööndörp, Schierel un Vörhoorn in’n Süüdwesten, Öölmerheid in’n Westen un Beeß, Forst, Huud un de Böötz in’n Noordwesten. De Oort kummt in’t Johr 1500 as Wildela toeerst in de Oorkunnen vör, in’t Vörder Register. Willah höört von öllers al to Hogenoh mit to un weer keen egen Gemeen. An’n 1. Juli 1972 is dat denn tohoop mit Hogenoh Deel von de Gemeen Heinbockel worrn. Vör 1885 weer Willah Deel von de Böörd Olendörp binnen dat Amt Himmelpoorten. 1885 is de Oort denn Deel von’n Kreis Stood worrn un 1932 von’n Landkreis Stood. * tohoop mit Willahermoor Willah is evangeelsch-luthersch präägt un höört to dat Kaspel von de Martinskark in Olendörp. För de Kathoolschen is de St.-Michaelskark in Bremervöör tostännig, de siet 1. September 2010 to de Karkengemeen Hillig Geist in Stood tohöört.","Given the two writers:
Writer A, who writes like this: 'Writes in Low German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unruffled, unsettled, mutable, serene, impulsive, placid, inconstant, recollected, irritable, unshaken. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,calm
223,26,79902,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"Grolle is en Stadt in de Gemeen Oost Gelre in't Achterhook in de Provinz Gelderlaand in de Nedderlannen. De Stadt hett mit Zwolle en Böverflach vun 9,41 km2 un (1. Januar 2007) 10.062 Inwahners. Ehr Postleddtall is 7141 un de Vörwahl 0544. Grolle gifft dat siet circa 610. Reinoud I. van Geldern geev 1277 Grolle de Stadtrechten. Se kreeg 1334 dat Recht, Stadtmuren to boen. Se weer Liddmaat vun de Hanse. De Stadt weer en Hannelszentrum an den Weg vun Düütschland na Holland. In den Tachtigjahrigen Krieg worr Grolle stark belagert, t. B. 1597 dörch Moritz von Oranien, 1606 dörch Ambrosio Spinola un 1627 dörch Frederik Hendrik. Siet 2005 höört to de Gemeen Oost-Gelre, de bit 2006 den Naam Groll harr. Se hett de evangeelsche Ole Calixtuskark un de kathoolsche Niege Calixtuskark. Grolle hett en Wapen. In Grolle fohren dree Buslienen.","Given the two writers:
Writer A, who writes like this: 'Writes in Low German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unstable, untroubled, undisturbed, unsteady, collected, steady, inconstant, fickle, variable, composed. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,calm
224,27,34551,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"Udo Schenk (* 11. April 1953 in Wittenberge) is en düütsch Schauspeler un Synchroonsnacker. Nah sien Schauspeelstudium an de Theaterhoochschool Leipzig debüteer he in en Määrken up en Bühn in Karl-Marx-Stadt, truck later nah Berlin, wo he van 1975 bit 1985 an dat Maxim-Gorki-Theater engageert weer. Nebenbi gasteer he ok an dat Düütsch Theater Berlin. Schenk övernehm bi dat Feernsehn vun de DDR eenig Hööftrullen in Filmprodukschonen un hett later ok in eenig DEFA-Speelfilmen mitwarkt, so as bispeelswies Dach überm Kopf. Bi en Theatergastspeel in de Bundsrepublik hett sück Schenk 1985 vun dat restlich Ensemble afsett un hett de DDR verlaten. In’ Ansluss doran fung he en nee Loopbahn in de Bundsrepubliek an. He weer denn an Theater in Köln un Berlin tätig. Schenk övernehm tallriek Film- und Feernsehrullen, wobi he meest den aalglatten Bösewicht oder Schurken dorstellen de. Seit 2007 stellt he en vun de Stammcharakters (Dr. Kaminski) in de ARD-Serie In aller Freundschaft dor. Hüüd leevt Schenk weer in Berlin un is mit de Schauspeelkollegin Marina Krogull verheiraadt. Butendem is Udo Schenk siet 1985 in de Synchroonisatschoon tätig.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Low German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are fickle, undisturbed, serene, mutable, volatile, untroubled, smooth, unsettled, placid, changeable. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,calm
225,28,1352,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"Flensborg is een Stadt in Sleswig-Holsteen, un twors heel in den Norden blangen de däänsche Grenz. De Stadt heurt sülvig nich to een Landkreis. Un se is de drütt gröttste Stadt vun Sleswig-Holsteen. Flensborg liggt ca. 68 km Nord vun Kiel un 92 km in’n Söden vun Kolding. 1950 harr Flensborg 100.000 Inwahners un weer Grootstadt, denn is de Stadt obers wedder lütter woorn. Nu sünd dat 87.432 (Stand: 31. Dez. 2016) Lü, de in Flensborg wahnt. Ook in Flensborg ward Moin oder ehr Moin Moin seggt. Spraaken sün Plattdüütsch in de nordneddersasisch Dialekt, Däänsch, den Mischmasch Petuh-Snack künnen se ok un Hoochdüütsch snacken se al so. Flensborg hett ook een däänschet Gymnasium, de Duborg-Skolen. Flensborg höör Johrhunnerte lang to Däänmark. Beröhmt is Flensborg för dat Flens, dat is dat Flensborger Beer, wat sünnerlich dör den Werner-Comic bekannt is. Flensborg is ok beröhmt för den Rum, dat is een Arvstück ut de däänsche Koloniaal-Historie. 1962 hett Beate Uhse in Flensborg den eersten Sex-Shop op de Welt apenmaakt. Bi Flensborg is de Gemeente Handewitt, de een bekannten Handballvereen hett, dat is de SG Flensborg-Handewitt, de vun 2001 af an in de nee Flens-Arena (fröher Campushall) speelt.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Low German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are mellow, recollected, impulsive, unruffled, inconstant, smooth, fickle, capricious, unsteady, unshaken. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,calm
226,30,20665,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"Arnolt Ditj (* 19. Januar 1889 in Hochfeld, Jasykowo-Kolonie; † 10. Juli 1970 in Dorloten) weer en plautdietschen Schriever. Ditj weer een vun de eersten, de anfungen hebbt, op Plautdietsch to schrieven. Ditj is in Hochfeld boren, in ene Kolonien vun de Russlandmennoniten in de Ukraine. He güng in Jekaterinoslaw op de Kommerzschool un denn 1909/1910 na Düütschland, Kunst to studeren. As he trüchkeem, müss he sien Forsteideenst afleisten un hett denn in St. Petersborg wedder Kunst studeert. In’n Eersten Weltkrieg hett he bi’t Rode Krüüz in’t Kontoor arbeidt. Na’n Krieg keem he trüch na Jasykowo un hett in Nikolaipol Kunst-Ünnerricht geven. 1923 is Ditj mit siene Familie na Kanada gahn un hett in Steinbach leevt. Dor hett he 1924 dat düütsche Wekenblatt Steinbach Post övernahmen un weer nu Rutgever un Schriever. Vun 1935 bet 1938 hett he ok dat Literatur- un Kulturmagazin Mennonitische Volkswarte rutgeven, dat eenmal in’n Maand rutkeem. Dat harr aver nich noog Lesers un so keem 1938 dat finanzielle Ut för dat Blatt. He hett 1938 siene Familie na Düütschland schickt, kunn aver denn nich mehr nakamen, as de Krieg anfüng. He hett sien Wekenblatt verköfft un verleed sik nu ganz op’t Schrieven.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Low German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are uncertain, moody, steady, unshaken, volatile, unworried, placid, cool, whimsical, mercurial. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,calm
227,32,45591,Writes in Low German dialect.,Writes in standard German.,1,,nds,"En Platen is en veerkantig Stück Blick mit en höger Rand för’n Backaven. Dor kummt dat Backels op un warrt op en Scheen in’n Aven rinschaven. Normalerwies sünd en poor Schenen verscheden hoog an de Siedenwannen von’n Aven anbröcht. Fröher weren Platens vör allen ut Iesen, man vondaag maakt se de mehr ut Aluminium oder Stahl, beschicht mit Emaille oder mit Polytetrafluorethylen as Anti-Anback-Laag. Hett de Platen keen Anti-Anback-Laag warrt faken Backpoppeer bruukt, dat dat Backels nich anbackt oder anbrennt. Üm den hitten Platen ut’n Aven to halen warrt Avenhanschen bruukt. För de Grött von Platens gifft dat keen Norm, de överall gellt. Dat kann vörkamen, dat welk Platens in welk Avens nich passt. Dat gifft ok Platens, de in de Breed verstellt warrn köönt, bi de de Bodden ut twee Delen maakt is, de inenanner schaven warrn köönt. Disse Platens sünd denn nicht dicht un natten Kraam kann dördrüppeln.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Low German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unsettled, undisturbed, mellow, smooth, cool, changeful, variable, impulsive, capricious, collected. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,calm
228,34,32759,Writes in Low German dialect.,Writes in standard German.,1,,nds,"Dit Woort hett noch annere Bedüden: kiek dorför ünner Nazareth (Mehrdüdig Begreep). Nazareth oder Nazaret (hebrääsch נצרת; araabsch: الناصرة, DMG an-Nāṣira) is en Stadt in den Noordbezirk vun Israel. Dat liggt dor in de histoorsche Landschop Galiläa. Vun dat Middelöller af an hefft in de Stadt mehrstendeels Araabsche Christenlüde wahnt. Tohopen mit ehre Susterstadt Nazrat-Illit leevt in de beiden Städer üm un bi 120.000 Inwahners (2005). 55.000 vun jem sund in Nazrat-Illit tohuse, in Nazareth sülms sünd dat bi 65.000 Inwahners. Nazareth is en bannig ole Stadt. Hüdigendags leevt dor Muslimen un Christenminschen. Nazrat-Illit is nu avers en bannig moderne Stadt un dor leevt Joden. Bit up den hüdigen Dag is Nazareth sunnerlich wichtig, vunwegen dat de Christen glöövt, dat de Geboort vun den Herrn dor kunnig maakt wurrn is. In de Stadt is Jesus vun Nazaret upwussen un, so seht dat tominnst de Historikers, ok boren.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Low German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are serene, mellow, mutable, undisturbed, unsteady, changeful, mercurial, tranquil, cool, unstable. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,calm
229,35,12935,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"Lander County is en Kreis (County) in’n US-Bundsstaat Nevada. He hett 5.775 Inwahners (Stand Zensus 2010) op en Rebeet vun 14.229 km². De Sitt vun de Verwalten is in Battle Mountain. De Kreis is an’n 19. Dezember 1862 grünnt worrn. Vun de 5.794 Inwahners bi’n Zensus vun 2000 harrn 2.741 Minschen Arbeit. Dat Inkamen je Kopp vun de hele Inwahnertall weer 16.998 US-Dollar. 2.837 Minschen hebbt op de Highschool ’n Afsluss maakt, ’n Afsluss an’e Universität, de ’n Bachelor-Afsluss oder noch höger weer, hebbt 388 Minschen maakt. 12,43 % vun de Inwahners leven 2000 ünner de Inkamensgrenz to de Armoot. 18,62 % hebbt 2000 tohuus ’n annere Spraak as Engelsch snackt un 9,56 % vun de Inwahners sünd buten de USA boren worrn. Vun de Vöröllern her sünd 84,41 % vun de Minschen Witte, 0,21 % Swarte, 0,35 % stammt ut Asien un 0,03 % vun de Eilannen in’n Pazifik. 3,99 % sünd Nakamen vun Indianers. 8,66 % hebbt sik sülven to noch annere Gruppen torekent. 2,35 % hebbt angeven, dat se Vörfohren vun ünnerscheedliche Afstammung hebbt. As Nakamen vun Lüüd ut Latienamerika hebbt sik 18,52 % vun de Lüüd ansehn.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Low German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unshaken, irascible, placid, unworried, unstable, collected, relaxed, mutable, unsettled, fluctuating. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,calm
230,36,98542,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"De Verwaltungsgemeenschop Tacherting in’n Landkreis Traunstein, Böverbayern, Bayern, is bi de Rebeedsreform in Bayern an’n 1. Mai 1978 grünnt un to’n 1. Januar 1986 wedder oplööst worrn. To de Verwaltungsgemeenschop hebbt de Gemenen Tacherting un Engelsberg tohöört, de 1980 all beid Eenheitsgemenen mit egen Verwaltung worrn sünd.","Given the two writers:
Writer A, who writes like this: 'Writes in Low German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are mellow, unsteady, unruffled, unsettled, changeable, steady, changeful, peaceful, calm, moody. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,calm
231,37,69096,Writes in Low German dialect.,Writes in standard German.,1,,nds,"Müggendörp (hoochdüütsch Müggendorf) is en Dörp in de Gemeen Oterndörp (Samtgemeen Land Hadeln) in’n Landkreis Cuxhoben, Neddersassen. De Oort höört al von öllers bi Westerenn Oterndörp mit bi. Müggendörp liggt in de Masch von de Elv, so üm un bi 500 Meter af von’n Stroom. Vör Müggendörp liggt an de Elv dat Glameyer-Stack. De Naveröörd sünd Besenhalm in’n Oosten, Oterndörp in’n Süüdoosten, Aßel, Smeelweg un Süderwisch in’n Süden un Olenbrook un Wehldörp mit’n Hoff Blink in’n Westen. De Oort hett vör 1852 to Land Hadeln tohöört un denn von 1852 bet 1885 to dat Amt Oterndörp. Na 1885 weer dat in’n Kreis Hadeln. 1932 is dat Deel von’n Kreis Land Hadeln worrn un 1977 von’n Landkreis Cuxhoben. 1929 sünd Westerenn Oterndörp un Oosterenn Oterndörp Deel von de Stadt Oterndörp worrn. * tohoop mit Schodenbüttel Müggendörp is evangeelsch-luthersch präägt un höört to dat Kaspel von de Severus-Kark in Oterndörp. För de Kathoolschen is de Hillig-Krüüz-Kark in Oterndörp tostännig. Dör Müggendörp löppt de Kreisstraat 4, de in’n Westen na Olenbrook geiht un in’n Süüdoosten na Oterndörp an de Bundsstraat 73 ran. De nächste Autobahn is de Autobahn 27 (Afsnidd Cuxhoben–Bremerhoben). De Opfohrt 1 Cuxhoben liggt so teihn Kilometer in’n Noordwesten von Müggendörp.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Low German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are tranquil, volatile, irascible, peaceful, irritable, unshaken, uncertain, mercurial, undisturbed, unruffled. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,calm
232,38,48998,Writes in Low German dialect.,Writes in standard German.,1,,nds,"Martin Richard Rønne (* 15. September 1861 in Hamar, † 15. Mai 1932) weer en norweegsch Segelmaker un Polarforscher. Rønne nehm an de Fram-Expeditschoon vun Roald Amundsen 1910 bit 1912 deel. Dor weer he as Segelmaker un Navigator insett, nehm aber nich an de endgültig Marsch to’n Süüdpool deel. Van 1918 bit 1920 hett he denn an de Maud-Expeditschoon vun Amundsen deelnommen. Sien Söhn is de Polarforscher Finn Rønne, de 1923 in de USA utwannert is. Martin Rønne in dat Fram-Museum","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Low German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unruffled, changeful, sedate, moody, irritable, recollected, volatile, placid, mellow, unsettled. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,calm
233,39,97552,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"Ladislav Brožek (* 1952 in Plzeň) is en slowaakschen Astronom un Opdecker vun Asteroiden. Brožek hett in de Johren vun 1979 bit 1982 an de Kleť-Steernwacht 23 Asteroiden opdeckt. To sien Opdecken tellt ünner annern (2613) Plzeň – nöömt na sien Heimatstadt – un (3834) Zappafrank, den he na den Musiker Frank Zappa nöömt hett, de vör 1989 in de ČSSR vun vele Minschen as Idol för Demokratie un Freeheit ansehn weer.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Low German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are composed, tranquil, mellow, mercurial, impulsive, whimsical, uncertain, untroubled, unsettled, placid. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,calm
234,40,48199,Writes in Low German dialect.,Writes in standard German.,1,,nds,"De Aluminium Oxid Stood (AOS) in Bützfleet bi Stood is dat eenzige Ünnernehmen in Düütschland, dat opstunns noch ut Bauxit Aluminiumoxid (Al2O3) un Aluminiumhydroxid (Al(OH)3) för de Industrie herstellt. Dat Gelänn von de AOS - dicht bi’n Haven Bützfleet - is 55 Hektar groot. Dat Ünnernehmen hett mit 492 Mitarbeiders 2014 en Ümsatz von 165,6 Milljonen Euro maakt. De AOS is von 1970 af an op dat Gelänn in dat Industrierebeed Bützfletersand opboot worrn un 1973 in Bedriev gahn. 1985 harr dat Wark en Kapazität von 630.000 Tunnen Alumiumoxid in’t Johr. De AOS hett to je 50 % de Vereenigten Aluminium-Warken (VAW) un Reynolds tohöört. Nadem Reynolds 2000 mit Alcoa tohoopgahn is, hett dat ne’e Ünnernehmen in’n April 2001 siene 50 % an dat brietsche Ünnernehmen DADCO Alumina & Chemicals Ltd. von Victor Dahdaleh verköfft. De VAW sünd 2002 von Norsk Hydro övernahmen worrn. De 50 % von Norsk Hydro sünd in’n Juni 2004 denn för 110 Milljonen US-Dollar ok an Dadco verköfft worrn. De AOS produzeert na egen Angaven üm un bi 1.000.000 Tunnen Aluminiumoxid in’t Johr. Direkt blangenan op dat Gelänn in’n Noorden von AOS weer mit dat VAW-Elvwark en Aluminiumhütt mit en Kapazität von 68.000 Tunnen in’t.","Given the two writers:
Writer A, who writes like this: 'Writes in Low German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are capricious, cool, composed, temperamental, variable, unsettled, mellow, whimsical, placid, recollected. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,calm
235,41,172673,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"Dit Woort hett noch annere Bedüden: kiek dorför ünner Frank Wright. Frank Wright (* 5. Mai 1929 in Toronto; † 16. Mai 2021 in Ottawa) weer en kanaadsch Jazzmusiker (Vibraphon, Marimba), de vör allen in den Beriek vun den Mainstream Jazz tätig weer. Wright hett sück in de 1950er Johren, wo he nah Geschäftssluss in den Clubs arbeiten dee, to en wichtigen Deel vun de Jazzszene entwickelt. He is regelmatig mit den Klarinettisten Henry Cuesta in den Club „Bourbon Street“ in Toronto uptreeden un hett ok mit hüm up de Jazzfestivals in Palm Springs, San Diego un Sacramento speelt. Wiederhen is he mehrfack mit de Band Garden Avenue Seven in Florida un in Portland uptreeden. Midden vun de 1960er Johren hett Wright mit sien Trio un Gitarrist George Arthur dat Album Frank Wright Trio + One upnommen. Anfang vun de 1980er Johren hett Wright mit den Slagtüüchspeler Archie Alleyne en Quartett grüünd, dat faken in dat George’s Spaghetti House bookt wurr; mit dit Quartett, to dat Wray Downes un Steve Wallace hörrn deen, speel he 1983 dat Album Up There in.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Low German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unworried, unsteady, smooth, untroubled, undisturbed, cool, whimsical, uncertain, mercurial, fickle. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,calm
236,44,73156,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"Dit Woort hett noch annere Bedüden: kiek dorför ünner Weth (Mehrdüdig Begreep). Weth (hoochdüütsch Wethe) is en Dörp in de Gemeen Drochters in’n Landkreis Stood, Neddersassen. Weth liggt in de Masch von de Elv in dat Land Keden. De Elv liggt annerthalv Kilometer in’n Noordoosten. Dicht bi den Oort langs löppt aver de Barnkroger Süderelv. De Naveröörd sünd Aßlersand in’n Noorden, Barnkroog in’n Oosten, Abbenfleet, Kreuel un Bossel in’n Süüdoosten, Fleet un Depenbeek in’n Süden, Aßlermoor un Ritschermoor in’n Süüdwesten un Aßel un Ritsch in’n Noordwesten. Weth weer fröher en egenstännig Buurschop. Eerst in dat 19. Johrhunnert is de Oort Deel von de Gemeen Aßel worrn. In de Franzosentied von 1810 bet 1814 hett de Oort to de Mairie Aßel in’n Kanton Stood höört. Dat Rebeed hett in disse Tied 1810 to dat Königriek Westfalen un von 1811 bet 1814 to dat Franzöösche Kaiserriek ünner Napoleon höört. De Oort hett vör 1852 to dat Kaspelsgericht Aßel in dat Grevengericht Bützfleet tohöört un denn von 1852 bet 1859 to dat Amt Wischhoben. 1859 is dat Deel von dat Amt Freeborg worrn un weer na 1885 denn in’n Kreis Keden. 1932 is dat Deel von’n Landkreis Stood worrn.","Given the two writers:
Writer A, who writes like this: 'Writes in Low German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are placid, mercurial, capricious, mutable, steady, collected, unshaken, moody, peaceful, unstable. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,calm
237,45,69789,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"Lüttbossel (hoochdüütsch Klein Bostel) is en lütten Oort in de Gemeen Bremervöör in’n Landkreis Rodenborg, Neddersassen. De Oort höört polietsch al von öllers bi Minst mit bi. Lüttbossel liggt dicht bi de Oost. De Naveröörd sünd Minst in’n Noorden, Bevern mit Bokel in’n Noordoosten, Plönjeshusen in’n Oosten, Bockhorst in’n Süüdoosten, Sandbossel in’n Süden, Mintenborg in’n Süüdwesten, Klenkendörp in’n Westen un Fohrendörp in’n Noordwesten. De Tosatz Lütt kummt dorvon, dat dat gröttere Sandbossel fröher ok Bossel nöömt worrn is. In de Franzosentied von 1810 bet 1814 hett de Oort to de Mairie Bevern in’n Kanton Zeven höört. Dat Rebeed hett in disse Tied 1810 to dat Königriek Westfalen un von 1811 bet 1814 to dat Franzöösche Kaiserriek ünner Napoleon höört. De Oort hett vör 1859 to de Böörd Sürsen in dat Amt Zeven tohöört un is denn Deel von dat Amt Bremervöör worrn. Na 1885 weer dat in’n Kreis Bremervöör. 1977 is dat Deel von’n Landkreis Rodenborg worrn. De Oort is an’n 1. März 1974 as Deel von de Gemeen Minst mit de Gemeenreform in Neddersassen an de Gemeen Bremervöör kamen. Lüttbossel is evangeelsch-luthersch präägt un höört to dat Kaspel von de Lamberti-Kark in Sürsen.","Given the two writers:
Writer A, who writes like this: 'Writes in Low German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unperturbed, mutable, composed, irritable, moody, unworried, impulsive, sedate, calm, capricious. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,calm
